# loss | a0 ... a3
1.932839e+02	6.111111e-01	1.222222e+00	2.777778e-01
8.360346e+01	7.611111e-01	1.372222e+00	1.277778e-01
1.404484e+01	9.477145e-01	1.567311e+00	-4.753130e-02
4.815004e+01	1.122284e+00	1.768198e+00	-7.658001e-02
1.049090e+02	1.211066e+00	1.830212e+00	-1.355807e-01
8.652214e+01	1.189767e+00	1.763589e+00	-2.284394e-01
3.570191e+01	1.140857e+00	1.667359e+00	-1.502042e-01
9.674050e+00	1.079834e+00	1.558115e+00	-4.642513e-02
1.206015e+01	1.011526e+00	1.445924e+00	2.878404e-02
2.471491e+01	9.693479e-01	1.369685e+00	7.191711e-02
3.662450e+01	9.461503e-01	1.318449e+00	1.164930e-01
4.256655e+01	9.413343e-01	1.299030e+00	1.567601e-01
4.220337e+01	9.564586e-01	1.297634e+00	1.839829e-01
3.964351e+01	9.934041e-01	1.324072e+00	2.218181e-01
3.624724e+01	1.030200e+00	1.350194e+00	2.256587e-01
2.565641e+01	1.071517e+00	1.380620e+00	1.798377e-01
1.358432e+01	1.110745e+00	1.403922e+00	1.012483e-01
8.106958e+00	1.139139e+00	1.408166e+00	1.454223e-02
1.356660e+01	1.160408e+00	1.408696e+00	-7.451534e-02
2.735260e+01	1.172329e+00	1.403464e+00	-1.468460e-01
3.197718e+01	1.189138e+00	1.405691e+00	-1.647053e-01
2.786310e+01	1.193420e+00	1.391177e+00	-1.472389e-01
1.609570e+01	1.206079e+00	1.397077e+00	-8.503907e-02
1.282350e+01	1.220024e+00	1.417603e+00	-8.078526e-03
2.258459e+01	1.231245e+00	1.437030e+00	6.395888e-02
1.874206e+01	1.206310e+00	1.412590e+00	8.417851e-02
1.253848e+01	1.164696e+00	1.373323e+00	8.770919e-02
1.091770e+01	1.125036e+00	1.329767e+00	6.839208e-02
1.566206e+01	1.089406e+00	1.290771e+00	5.518220e-02
2.137938e+01	1.065899e+00	1.265236e+00	4.378429e-02
1.852712e+01	1.074814e+00	1.279847e+00	4.573981e-02
1.513133e+01	1.089830e+00	1.297082e+00	4.859855e-02
1.130675e+01	1.111950e+00	1.325607e+00	4.997984e-02
9.026516e+00	1.135276e+00	1.355619e+00	4.055172e-02
9.641758e+00	1.163185e+00	1.394800e+00	4.560973e-02
9.607756e+00	1.168723e+00	1.410929e+00	2.944154e-02
8.808311e+00	1.162792e+00	1.414383e+00	9.696439e-03
8.750506e+00	1.151350e+00	1.411969e+00	-1.806637e-02
1.064468e+01	1.132033e+00	1.401586e+00	-4.396079e-02
9.144940e+00	1.127857e+00	1.419002e+00	-3.003900e-02
8.249799e+00	1.118305e+00	1.429523e+00	-1.437819e-02
7.867043e+00	1.104822e+00	1.437077e+00	8.541975e-04
7.776426e+00	1.101123e+00	1.451413e+00	-8.017384e-04
7.925485e+00	1.097921e+00	1.468167e+00	1.318521e-02
8.628594e+00	1.092215e+00	1.481249e+00	2.759404e-02
8.712005e+00	1.089049e+00	1.497567e+00	2.155815e-02
7.700595e+00	1.070608e+00	1.495127e+00	2.305070e-03
7.812970e+00	1.054137e+00	1.496067e+00	6.614918e-04
8.300141e+00	1.038910e+00	1.493999e+00	-2.035826e-03
8.790113e+00	1.028442e+00	1.493704e+00	-2.414137e-03
8.621146e+00	1.028001e+00	1.500347e+00	-4.064973e-03
8.128374e+00	1.031847e+00	1.511833e+00	2.617193e-03
7.865544e+00	1.037234e+00	1.523839e+00	2.942593e-04
