# loss | a0 ... a3
1.096926e+03	-3.500000e+00	-2.840000e+00	-1.639564e+00
1.299669e+03	-3.500000e+00	-2.660000e+00	-1.743885e+00
9.430195e+03	-3.500000e+00	-2.480000e+00	4.468480e-01
1.581561e+04	-3.500000e+00	-1.940000e+00	6.554892e-01
1.629149e+04	-3.500000e+00	-1.940000e+00	7.598098e-01
1.685362e+03	-3.446667e+00	-2.960000e+00	-5.963582e-01
8.102940e+03	-3.446667e+00	-1.160000e+00	-1.170122e+00
2.768642e+03	-3.446667e+00	-8.000000e-01	-2.474129e+00
3.812784e+03	-3.446667e+00	4.000000e-01	-2.682770e+00
7.125256e+03	-3.446667e+00	8.200000e-01	-9.093200e-01
1.087375e+03	-3.393333e+00	-3.320000e+00	-2.839251e+00
3.340332e+03	-3.393333e+00	1.600000e-01	-2.787091e+00
3.394957e+03	-3.393333e+00	1.600000e-01	-2.734931e+00
5.589774e+03	-3.393333e+00	2.200000e-01	-1.274442e+00
6.839748e+03	-3.393333e+00	4.000000e-01	-8.049994e-01
5.471489e+03	-3.340000e+00	-2.180000e+00	-1.796045e+00
4.501912e+03	-3.340000e+00	-2.120000e+00	-2.839251e+00
8.395330e+03	-3.340000e+00	-1.880000e+00	-2.213328e+00
7.091169e+03	-3.340000e+00	-1.460000e+00	-1.952526e+00
5.643236e+03	-3.340000e+00	5.200000e-01	-1.378763e+00
4.152493e+03	-3.286667e+00	-2.720000e+00	-7.475510e-02
7.778943e+03	-3.286667e+00	-1.700000e+00	-2.265488e+00
1.555356e+04	-3.286667e+00	-1.700000e+00	7.598098e-01
8.164953e+03	-3.286667e+00	-9.800000e-01	-7.006788e-01
3.715177e+03	-3.286667e+00	2.800000e-01	-2.421969e+00
1.058958e+03	-3.233333e+00	-3.320000e+00	-5.441979e-01
1.219440e+03	-3.233333e+00	-2.480000e+00	-2.474129e+00
8.171909e+03	-3.233333e+00	-1.940000e+00	-1.743885e+00
1.537143e+04	-3.233333e+00	-1.700000e+00	8.641304e-01
8.906167e+03	-3.233333e+00	-2.600000e-01	-2.259479e-02
1.130851e+03	-3.180000e+00	-3.140000e+00	-7.006788e-01
1.070798e+03	-3.180000e+00	-2.720000e+00	-2.213328e+00
9.377430e+03	-3.180000e+00	-1.640000e+00	-1.222282e+00
3.567344e+03	-3.180000e+00	-2.000000e-02	-1.900366e+00
7.272869e+03	-3.180000e+00	3.400000e-01	-2.312360e-01
1.438711e+03	-3.126667e+00	-2.780000e+00	-1.117961e+00
7.334192e+03	-3.126667e+00	-2.300000e+00	-2.259479e-02
2.341940e+03	-3.126667e+00	-7.400000e-01	-2.161167e+00
2.932804e+03	-3.126667e+00	-2.000000e-02	-2.421969e+00
5.977598e+03	-3.126667e+00	-2.000000e-02	-4.920376e-01
1.077365e+03	-3.073333e+00	-2.900000e+00	-2.213328e+00
4.647458e+03	-3.073333e+00	-5.600000e-01	-8.571597e-01
6.228845e+03	-3.073333e+00	-1.400000e-01	-3.355566e-01
9.434666e+03	-3.073333e+00	5.200000e-01	4.990083e-01
3.318594e+03	-3.073333e+00	9.400000e-01	-2.630610e+00
1.840173e+03	-3.020000e+00	-2.420000e+00	-2.004686e+00
9.789211e+03	-3.020000e+00	-2.120000e+00	6.033289e-01
1.177861e+04	-3.020000e+00	-1.640000e+00	3.946877e-01
2.240809e+03	-3.020000e+00	-2.600000e-01	-2.526290e+00
3.344680e+03	-3.020000e+00	1.000000e-01	-2.004686e+00
3.125347e+03	-2.966667e+00	-2.240000e+00	-2.161167e+00
4.699610e+03	-2.966667e+00	-1.640000e+00	-2.891412e+00
4.626051e+03	-2.966667e+00	4.000000e-02	-8.049994e-01
8.187215e+03	-2.966667e+00	6.400000e-01	3.946877e-01
6.587654e+03	-2.966667e+00	8.200000e-01	-2.312360e-01
1.086488e+03	-2.913333e+00	-3.260000e+00	-2.056847e+00
1.077694e+03	-2.913333e+00	-2.600000e+00	-2.474129e+00
6.937276e+03	-2.913333e+00	-1.220000e+00	-7.528391e-01
1.095070e+04	-2.913333e+00	-9.800000e-01	3.946877e-01
3.344455e+03	-2.913333e+00	-6.200000e-01	-1.117961e+00
1.316430e+03	-2.860000e+00	-2.540000e+00	-1.952526e+00
8.448229e+03	-2.860000e+00	-2.240000e+00	8.119701e-01
5.588013e+03	-2.860000e+00	-1.820000e+00	-2.682770e+00
1.595671e+03	-2.860000e+00	-7.400000e-01	-2.474129e+00
3.867616e+03	-2.860000e+00	4.600000e-01	-1.691725e+00
1.085082e+03	-2.806667e+00	-3.440000e+00	-1.639564e+00
3.403020e+03	-2.806667e+00	-2.300000e+00	-1.430923e+00
3.038742e+03	-2.806667e+00	-8.000000e-01	-1.222282e+00
4.025996e+03	-2.806667e+00	-2.600000e-01	-6.485185e-01
5.928128e+03	-2.806667e+00	4.600000e-01	-7.475510e-02
9.955896e+02	-2.753333e+00	-3.500000e+00	-2.833963e-01
1.058588e+03	-2.753333e+00	-3.080000e+00	-1.483083e+00
1.082979e+03	-2.753333e+00	-2.660000e+00	-2.995732e+00
4.129020e+03	-2.753333e+00	-2.360000e+00	-5.963582e-01
7.577176e+03	-2.753333e+00	-2.120000e+00	4.990083e-01
1.076987e+03	-2.700000e+00	-3.440000e+00	-1.326602e+00
1.068877e+03	-2.700000e+00	-3.320000e+00	-1.326602e+00
1.108433e+03	-2.700000e+00	-2.660000e+00	-1.952526e+00
4.342246e+03	-2.700000e+00	-1.520000e+00	-2.161167e+00
3.945720e+03	-2.700000e+00	2.800000e-01	-9.614803e-01
3.992524e+03	-2.646667e+00	-2.420000e+00	-2.312360e-01
3.535041e+03	-2.646667e+00	-6.800000e-01	-7.006788e-01
8.551997e+03	-2.646667e+00	-8.000000e-02	7.598098e-01
5.445437e+03	-2.646667e+00	6.400000e-01	-2.259479e-02
5.499236e+03	-2.646667e+00	9.400000e-01	-1.269154e-01
9.995288e+02	-2.593333e+00	-3.500000e+00	-4.398772e-01
1.062409e+03	-2.593333e+00	-3.320000e+00	-1.222282e+00
5.404649e+03	-2.593333e+00	-1.880000e+00	-1.848206e+00
5.107068e+03	-2.593333e+00	-1.400000e+00	-1.117961e+00
7.386075e+03	-2.593333e+00	-5.000000e-01	4.468480e-01
8.360121e+03	-2.540000e+00	-1.700000e+00	8.119701e-01
1.280105e+03	-2.540000e+00	-9.800000e-01	-2.630610e+00
1.153009e+03	-2.540000e+00	-5.600000e-01	-2.839251e+00
3.822801e+03	-2.540000e+00	-5.600000e-01	-3.877169e-01
1.357576e+03	-2.540000e+00	-3.800000e-01	-2.734931e+00
2.745759e+03	-2.486667e+00	-1.520000e+00	-2.943572e+00
5.145831e+03	-2.486667e+00	-1.040000e+00	-2.833963e-01
1.625757e+03	-2.486667e+00	-8.000000e-01	-1.535244e+00
5.844798e+03	-2.486667e+00	-5.600000e-01	2.382067e-01
2.024715e+03	-2.486667e+00	-8.000000e-02	-2.004686e+00
1.087143e+03	-2.433333e+00	-3.200000e+00	-2.317648e+00
1.710108e+03	-2.433333e+00	-2.600000e+00	-1.013641e+00
1.874872e+03	-2.433333e+00	-2.240000e+00	-2.682770e+00
3.753610e+03	-2.433333e+00	-1.640000e+00	-2.421969e+00
2.709735e+03	-2.433333e+00	2.200000e-01	-1.587404e+00
3.565891e+03	-2.380000e+00	-2.120000e+00	-1.639564e+00
5.259860e+03	-2.380000e+00	-1.580000e+00	-6.485185e-01
1.939709e+03	-2.380000e+00	-5.600000e-01	-9.614803e-01
4.699911e+03	-2.380000e+00	-2.000000e-01	2.382067e-01
5.321146e+03	-2.380000e+00	-8.000000e-02	4.468480e-01
1.078991e+03	-2.326667e+00	-3.260000e+00	-1.587404e+00
1.050026e+03	-2.326667e+00	-3.260000e+00	-1.790757e-01
4.555053e+03	-2.326667e+00	-1.640000e+00	-1.274442e+00
3.424395e+03	-2.326667e+00	2.800000e-01	-3.355566e-01
5.458231e+03	-2.326667e+00	2.800000e-01	6.554892e-01
1.087369e+03	-2.273333e+00	-3.320000e+00	-2.526290e+00
4.984274e+03	-2.273333e+00	-1.940000e+00	2.382067e-01
3.925605e+03	-2.273333e+00	-1.220000e+00	-5.441979e-01
6.903641e+03	-2.273333e+00	-1.040000e+00	8.119701e-01
1.624326e+03	-2.273333e+00	-8.000000e-01	-1.117961e+00
1.022566e+03	-2.220000e+00	-3.380000e+00	1.860464e-01
2.785081e+03	-2.220000e+00	-2.120000e+00	-2.265488e+00
5.916619e+03	-2.220000e+00	-1.460000e+00	6.033289e-01
1.090550e+03	-2.220000e+00	-6.800000e-01	-1.430923e+00
4.488367e+03	-2.220000e+00	7.000000e-01	4.990083e-01
3.891030e+03	-2.166667e+00	-1.880000e+00	-1.639564e+00
