# loss | a0 ... a6
1.218452e+03	-8.466667e-01	-1.787778e+00	-7.037256e-01	1.462222e+00	1.537778e+00	-1.982197e+00
1.379468e+03	-1.007542e+00	-1.626903e+00	-5.428506e-01	1.623097e+00	1.698653e+00	-1.821322e+00
7.036333e+02	-8.768155e-01	-1.415379e+00	-4.034308e-01	1.786315e+00	1.543341e+00	-1.650491e+00
2.240883e+02	-7.561570e-01	-1.228847e+00	-2.886833e-01	2.003681e+00	1.330575e+00	-1.428469e+00
3.285363e+02	-6.339784e-01	-1.062226e+00	-1.982347e-01	2.239336e+00	1.096959e+00	-1.179576e+00
8.798984e+02	-5.521650e-01	-9.504521e-01	-1.371227e-01	2.388069e+00	9.377539e-01	-1.011894e+00
8.486790e+02	-5.296034e-01	-8.344293e-01	-4.988113e-02	2.375141e+00	9.277037e-01	-1.019052e+00
6.196462e+02	-5.573455e-01	-7.191906e-01	4.607084e-02	2.293012e+00	9.392166e-01	-1.080324e+00
2.205213e+02	-6.333036e-01	-5.906689e-01	1.583276e-01	2.174773e+00	1.040417e+00	-1.210406e+00
1.196863e+02	-6.963369e-01	-4.830602e-01	2.433884e-01	2.068133e+00	1.126020e+00	-1.319136e+00
1.849957e+02	-7.656749e-01	-3.927167e-01	3.089071e-01	1.998321e+00	1.215940e+00	-1.410731e+00
3.512658e+02	-8.342567e-01	-3.277702e-01	3.669661e-01	1.956514e+00	1.289426e+00	-1.486326e+00
4.726719e+02	-8.686739e-01	-2.817513e-01	3.891147e-01	1.934751e+00	1.328381e+00	-1.511664e+00
5.568676e+02	-8.903698e-01	-2.549931e-01	4.023206e-01	1.921022e+00	1.354412e+00	-1.517634e+00
6.027189e+02	-8.974803e-01	-2.379048e-01	3.970161e-01	1.938435e+00	1.379126e+00	-1.521026e+00
4.434849e+02	-8.730830e-01	-2.497750e-01	3.421821e-01	2.006226e+00	1.343168e+00	-1.476985e+00
3.124394e+02	-8.475145e-01	-2.652306e-01	2.870863e-01	2.067992e+00	1.308779e+00	-1.433099e+00
1.825444e+02	-8.160853e-01	-2.921346e-01	2.278293e-01	2.137820e+00	1.259984e+00	-1.376901e+00
1.071976e+02	-7.879058e-01	-3.155754e-01	1.651371e-01	2.205530e+00	1.217236e+00	-1.325203e+00
7.262534e+01	-7.725272e-01	-3.476082e-01	1.176862e-01	2.269041e+00	1.180007e+00	-1.276561e+00
7.381979e+01	-7.571847e-01	-3.820407e-01	7.463698e-02	2.330572e+00	1.141066e+00	-1.225637e+00
1.027859e+02	-7.510100e-01	-4.158717e-01	3.908539e-02	2.383917e+00	1.107275e+00	-1.180940e+00
1.530382e+02	-7.474012e-01	-4.479045e-01	7.618118e-03	2.431922e+00	1.077518e+00	-1.140022e+00
1.816645e+02	-7.544467e-01	-4.690552e-01	-7.568243e-03	2.450116e+00	1.061835e+00	-1.114373e+00
1.764781e+02	-7.755667e-01	-4.897083e-01	-9.114539e-03	2.456037e+00	1.060253e+00	-1.102731e+00
1.354802e+02	-8.045886e-01	-5.024184e-01	7.644562e-03	2.437607e+00	1.074543e+00	-1.104717e+00
9.911428e+01	-8.382118e-01	-5.144529e-01	2.821708e-02	2.414255e+00	1.089048e+00	-1.108545e+00
6.711267e+01	-8.742773e-01	-5.185221e-01	4.213705e-02	2.390349e+00	1.109463e+00	-1.121338e+00
5.004766e+01	-9.056410e-01	-5.172601e-01	4.821334e-02	2.366759e+00	1.127188e+00	-1.133470e+00
4.435234e+01	-9.368320e-01	-5.169254e-01	5.863969e-02	2.340302e+00	1.145125e+00	-1.143420e+00
4.609320e+01	-9.616931e-01	-5.103695e-01	5.900634e-02	2.315024e+00	1.160783e+00	-1.152383e+00
4.967267e+01	-9.797288e-01	-5.008049e-01	4.597049e-02	2.293436e+00	1.172932e+00	-1.156710e+00
5.276220e+01	-9.915278e-01	-4.925231e-01	3.023043e-02	2.275352e+00	1.181605e+00	-1.156593e+00
5.221656e+01	-9.962121e-01	-4.860812e-01	1.185079e-02	2.260557e+00	1.185771e+00	-1.150985e+00
4.788366e+01	-9.972535e-01	-4.760199e-01	-1.766912e-02	2.248959e+00	1.187266e+00	-1.143225e+00
4.298857e+01	-9.964298e-01	-4.628458e-01	-5.280228e-02	2.239531e+00	1.188700e+00	-1.135737e+00
3.556501e+01	-9.892485e-01	-4.570455e-01	-8.675915e-02	2.233247e+00	1.185756e+00	-1.120906e+00
2.867709e+01	-9.800139e-01	-4.526602e-01	-1.251873e-01	2.229451e+00	1.180311e+00	-1.103280e+00
2.468676e+01	-9.699235e-01	-4.485335e-01	-1.628174e-01	2.226254e+00	1.175053e+00	-1.086009e+00
2.329481e+01	-9.591994e-01	-4.479757e-01	-1.967285e-01	2.223850e+00	1.168106e+00	-1.066812e+00
2.462764e+01	-9.488583e-01	-4.470874e-01	-2.262968e-01	2.219828e+00	1.162075e+00	-1.048655e+00
2.680529e+01	-9.449952e-01	-4.512405e-01	-2.518332e-01	2.216200e+00	1.156756e+00	-1.032687e+00
2.847463e+01	-9.435457e-01	-4.555656e-01	-2.698291e-01	2.210332e+00	1.153836e+00	-1.020768e+00
3.057557e+01	-9.400680e-01	-4.598096e-01	-2.845899e-01	2.202357e+00	1.151121e+00	-1.007565e+00
3.206928e+01	-9.376709e-01	-4.623391e-01	-2.964880e-01	2.193631e+00	1.150044e+00	-9.972360e-01
