# loss | a0 ... a15
5.393332e+02	6.264000e-01	3.372000e-01	4.227200e-02	7.285200e-01	9.330400e-01	-1.006200e+00	4.040000e-02	2.955000e-02	1.405000e-02	1.405000e-02	8.060000e-03	-6.942000e-03	7.188000e-03	-2.678400e-02	4.296000e-01	2.232000e-01
1.858806e+03	7.033800e-01	4.141800e-01	1.192520e-01	8.055000e-01	8.560600e-01	-1.083180e+00	-3.658004e-02	1.065300e-01	9.103004e-02	9.103004e-02	-6.892004e-02	7.003804e-02	8.416804e-02	5.019604e-02	3.526200e-01	3.001800e-01
5.379538e+02	6.266502e-01	3.375770e-01	4.265103e-02	7.287771e-01	9.327878e-01	-1.006896e+00	3.608873e-02	2.958022e-02	1.428888e-02	1.452843e-02	5.024333e-03	-6.897603e-03	7.594170e-03	-2.625682e-02	4.294383e-01	2.232544e-01
5.126160e+02	6.333537e-01	3.466839e-01	5.055064e-02	7.436121e-01	9.527220e-01	-1.017901e+00	6.593788e-02	3.092970e-02	2.140297e-02	2.130229e-02	2.783064e-02	-3.941101e-03	1.699979e-02	-2.043802e-02	4.209556e-01	2.438041e-01
5.050047e+02	6.363781e-01	3.495675e-01	5.455103e-02	7.391705e-01	9.368298e-01	-1.023253e+00	-1.691990e-03	2.832389e-02	2.375521e-02	3.091335e-02	-3.592730e-02	-6.951253e-03	1.989698e-02	-9.136364e-03	4.248403e-01	2.180145e-01
5.004522e+02	6.373905e-01	3.500798e-01	5.687457e-02	7.278507e-01	9.106881e-01	-1.025487e+00	3.467212e-02	2.648260e-02	1.947967e-02	3.756261e-02	-1.472778e-03	-8.141309e-03	1.589003e-02	-3.700756e-03	4.198315e-01	2.387022e-01
4.948484e+02	6.433804e-01	3.575653e-01	6.215338e-02	7.480753e-01	9.496144e-01	-1.032995e+00	2.653279e-02	2.519765e-02	3.053005e-02	4.171912e-02	-1.250919e-02	-9.777406e-03	2.840729e-02	-4.974290e-04	4.175367e-01	2.337013e-01
4.959298e+02	6.404110e-01	3.551382e-01	5.617533e-02	7.687587e-01	1.009996e+00	-1.026854e+00	3.912996e-02	2.254274e-02	2.182139e-02	4.186400e-02	-1.935966e-03	-1.194017e-02	2.125330e-02	-8.207901e-04	4.193466e-01	2.295997e-01
4.976141e+02	6.416636e-01	3.547760e-01	6.055639e-02	7.402487e-01	9.512545e-01	-1.030626e+00	2.943587e-03	1.849471e-02	2.862068e-02	4.465848e-02	-4.114175e-02	-1.677706e-02	2.821869e-02	1.383959e-03	4.244636e-01	2.034323e-01
4.982908e+02	6.432628e-01	3.567543e-01	6.222432e-02	7.453134e-01	9.661372e-01	-1.031919e+00	5.634287e-02	1.569892e-02	3.204955e-02	4.448046e-02	1.696196e-02	-1.908390e-02	3.059012e-02	3.495934e-05	4.150473e-01	2.424886e-01
5.141978e+02	6.383387e-01	3.500340e-01	5.688152e-02	7.308115e-01	9.542897e-01	-1.025623e+00	-3.596443e-02	1.440678e-02	2.502118e-02	4.505115e-02	-8.007461e-02	-2.044562e-02	2.615457e-02	1.035413e-03	4.312361e-01	1.867031e-01
4.947390e+02	6.421852e-01	3.542121e-01	6.151758e-02	7.310415e-01	9.568637e-01	-1.030862e+00	2.601791e-02	8.252099e-03	2.859245e-02	5.165386e-02	-8.516184e-03	-2.824984e-02	2.986412e-02	7.031256e-03	4.189765e-01	2.447661e-01
4.941818e+02	6.423770e-01	3.548261e-01	6.136409e-02	7.366681e-01	9.767733e-01	-1.030095e+00	3.038361e-02	1.374293e-02	2.651459e-02	4.982926e-02	-3.577174e-03	-1.985201e-02	2.742612e-02	3.157949e-03	4.121854e-01	2.664682e-01
4.943655e+02	6.425684e-01	3.547709e-01	6.231343e-02	7.297255e-01	9.695871e-01	-1.030828e+00	3.283837e-02	1.654700e-02	2.253519e-02	5.254346e-02	-8.982315e-03	-1.583921e-02	2.566063e-02	4.367720e-03	4.118970e-01	2.684440e-01
4.985622e+02	6.397518e-01	3.508592e-01	5.880694e-02	7.258455e-01	9.776484e-01	-1.025961e+00	1.181339e-03	9.075898e-03	2.518430e-02	4.949542e-02	-3.810863e-02	-2.388127e-02	2.769280e-02	1.252845e-03	4.201821e-01	2.363520e-01
5.080890e+02	6.475964e-01	3.601125e-01	6.921608e-02	7.229911e-01	9.499372e-01	-1.039638e+00	6.263068e-02	7.088445e-03	3.659890e-02	5.722140e-02	1.915097e-02	-2.443340e-02	3.742761e-02	7.870206e-03	4.034435e-01	2.865388e-01
5.459279e+02	6.295616e-01	3.388188e-01	4.747853e-02	7.127106e-01	9.983900e-01	-1.011638e+00	-5.490061e-02	5.770288e-03	1.322096e-02	4.238949e-02	-9.822323e-02	-2.618238e-02	1.636317e-02	-8.646010e-03	4.349488e-01	2.124524e-01
4.947099e+02	6.425711e-01	3.556222e-01	6.373035e-02	7.279080e-01	9.979768e-01	-1.033771e+00	2.835087e-02	-2.630697e-04	3.030240e-02	5.637717e-02	-6.828594e-03	-3.147468e-02	3.366318e-02	3.046735e-03	3.996971e-01	3.295163e-01
