# loss | a0 ... a15
5.005586e+02	7.107200e-01	3.260400e-01	4.500000e-02	6.541200e-01	9.677600e-01	-9.938000e-01	6.520000e-02	-3.400000e-02	5.900000e-02	-4.950000e-02	-1.054000e-02	1.203000e-02	7.560000e-03	3.720000e-03	4.048000e-01	7.440000e-01
6.388355e+02	6.337400e-01	2.490600e-01	1.219800e-01	5.771400e-01	8.907800e-01	-1.070780e+00	-1.178004e-02	-1.109800e-01	-1.798004e-02	2.748004e-02	-8.752004e-02	-6.495004e-02	8.454004e-02	8.070004e-02	4.817800e-01	6.670200e-01
5.105611e+02	7.089804e-01	3.243094e-01	4.510182e-02	6.520974e-01	9.660291e-01	-1.148099e+00	3.385314e-02	-3.453917e-02	-9.293323e-02	-8.761780e-03	-3.467292e-02	1.150288e-02	7.765362e-03	4.096450e-02	4.096008e-01	7.391381e-01
1.105299e+03	7.767606e-01	3.634160e-01	1.073201e-01	6.573550e-01	9.725964e-01	-1.226061e+00	3.675922e-02	-2.114146e-02	-2.028004e-04	-4.297452e-02	-2.975154e-02	1.734212e-02	9.475810e-02	5.687834e-03	3.942401e-01	7.495103e-01
7.848219e+02	6.805888e-01	2.684991e-01	1.129169e-02	6.328078e-01	1.028124e+00	-1.130122e+00	-5.451233e-02	-1.161603e-01	-9.508240e-02	-1.401176e-01	-1.177101e-01	-7.645809e-02	9.682294e-04	-9.143801e-02	4.876908e-01	6.634733e-01
7.134107e+02	6.844577e-01	2.830942e-01	2.536550e-02	6.443328e-01	1.030096e+00	-1.152166e+00	-5.081875e-02	-1.189270e-01	-9.722146e-02	-1.284294e-01	-1.088959e-01	-7.765542e-02	4.784108e-03	-8.156099e-02	4.801521e-01	6.839629e-01
5.756975e+02	7.017152e-01	3.077005e-01	5.088862e-02	6.507030e-01	1.027275e+00	-1.181800e+00	-3.862339e-02	-1.062108e-01	-8.465405e-02	-1.058670e-01	-9.439406e-02	-6.318979e-02	2.203374e-02	-6.233588e-02	4.618190e-01	7.122848e-01
4.985234e+02	7.219344e-01	3.313835e-01	7.733774e-02	6.429843e-01	1.004878e+00	-1.211504e+00	-2.100554e-02	-9.344565e-02	-7.630079e-02	-6.944629e-02	-7.181843e-02	-4.841347e-02	3.046756e-02	-1.979052e-02	4.401178e-01	7.423331e-01
4.934841e+02	7.221655e-01	3.343787e-01	7.548392e-02	6.749545e-01	1.043134e+00	-1.210284e+00	2.733245e-03	-8.448109e-02	-7.708893e-02	-7.769122e-02	-4.545781e-02	-3.793408e-02	2.861388e-02	-2.909674e-02	4.296596e-01	7.637462e-01
5.027392e+02	7.146761e-01	3.278768e-01	6.551973e-02	6.916697e-01	1.065277e+00	-1.201109e+00	-9.107808e-03	-7.426992e-02	-8.910111e-02	-8.844983e-02	-6.087149e-02	-3.037602e-02	1.693351e-02	-3.890264e-02	4.373231e-01	7.574410e-01
