# loss | a0 ... a3
1.602278e+02	-1.300000e+00	-6.000000e-01	4.500000e-01
5.146810e+01	-1.200000e+00	-7.000000e-01	3.500000e-01
3.655000e+01	-1.110810e+00	-8.139347e-01	2.631457e-01
7.788676e+01	-1.025157e+00	-8.790900e-01	2.106464e-01
4.850322e+01	-9.876923e-01	-8.938705e-01	2.666909e-01
3.142489e+01	-9.549828e-01	-8.855813e-01	3.204997e-01
2.044718e+01	-9.275565e-01	-8.629498e-01	3.734940e-01
1.202010e+01	-9.105330e-01	-8.086043e-01	4.154007e-01
1.187399e+01	-8.987427e-01	-7.513828e-01	4.539718e-01
1.588876e+01	-8.928314e-01	-7.138409e-01	4.891282e-01
1.628476e+01	-8.971423e-01	-7.174685e-01	5.183763e-01
1.757306e+01	-9.015833e-01	-7.267140e-01	5.435401e-01
1.967691e+01	-9.044980e-01	-7.320724e-01	5.629617e-01
2.065302e+01	-9.049556e-01	-7.393243e-01	5.710308e-01
2.150409e+01	-9.054694e-01	-7.480537e-01	5.766654e-01
2.157301e+01	-9.022790e-01	-7.477773e-01	5.778832e-01
2.049402e+01	-8.969721e-01	-7.429102e-01	5.712351e-01
1.994369e+01	-8.902667e-01	-7.276032e-01	5.628239e-01
1.944270e+01	-8.836061e-01	-7.222532e-01	5.522141e-01
1.805405e+01	-8.798951e-01	-7.280495e-01	5.373159e-01
1.708803e+01	-8.757669e-01	-7.344246e-01	5.227670e-01
1.593681e+01	-8.756825e-01	-7.433102e-01	5.092053e-01
1.362695e+01	-8.857946e-01	-7.613782e-01	4.947909e-01
1.225939e+01	-8.943349e-01	-7.759871e-01	4.808081e-01
1.146463e+01	-9.013555e-01	-7.866704e-01	4.672258e-01
1.050433e+01	-9.124373e-01	-7.934191e-01	4.528509e-01
9.555567e+00	-9.239063e-01	-7.947686e-01	4.398064e-01
8.799053e+00	-9.337557e-01	-7.931456e-01	4.268845e-01
8.111493e+00	-9.445387e-01	-7.872241e-01	4.138510e-01
7.869645e+00	-9.543818e-01	-7.813853e-01	4.016765e-01
7.935172e+00	-9.641682e-01	-7.743113e-01	3.915509e-01
7.950926e+00	-9.753503e-01	-7.727020e-01	3.852833e-01
8.019980e+00	-9.848452e-01	-7.751171e-01	3.808503e-01
8.239659e+00	-9.936450e-01	-7.787811e-01	3.766167e-01
8.551907e+00	-9.999112e-01	-7.876228e-01	3.751903e-01
9.126235e+00	-1.005256e+00	-7.962142e-01	3.743856e-01
9.872607e+00	-1.010488e+00	-8.033262e-01	3.737984e-01
9.814472e+00	-1.012277e+00	-8.012860e-01	3.730881e-01
9.673035e+00	-1.012451e+00	-7.988595e-01	3.720418e-01
9.367595e+00	-1.010808e+00	-7.945612e-01	3.710137e-01
8.910105e+00	-1.005823e+00	-7.865512e-01	3.702442e-01
8.697990e+00	-1.001173e+00	-7.812363e-01	3.706613e-01
8.632327e+00	-9.958902e-01	-7.760163e-01	3.710778e-01
8.381841e+00	-9.912592e-01	-7.798412e-01	3.746202e-01
8.216656e+00	-9.869708e-01	-7.847264e-01	3.784638e-01
8.135311e+00	-9.824835e-01	-7.891106e-01	3.826405e-01
8.149047e+00	-9.767796e-01	-7.935261e-01	3.874438e-01
8.197448e+00	-9.721882e-01	-7.964259e-01	3.917334e-01
8.219070e+00	-9.683709e-01	-7.980588e-01	3.962172e-01
7.907317e+00	-9.653931e-01	-7.932860e-01	4.003455e-01
7.657234e+00	-9.626905e-01	-7.882306e-01	4.045410e-01
7.517433e+00	-9.597488e-01	-7.831212e-01	4.074789e-01
7.403112e+00	-9.579325e-01	-7.761275e-01	4.106024e-01
