# loss | a0 ... a8
2.792724e+03	-1.000000e+00	-1.088750e+00	9.971250e+00	1.956250e+00	5.680000e+00	4.035000e-01	-9.555000e-01	-4.671875e-01	9.443750e+00
2.606325e+02	-1.000000e+00	-1.012500e+00	1.454750e+01	2.964062e+00	9.100000e-01	2.965000e-01	-8.135000e-01	-2.781250e-01	9.728125e+00
2.808320e+02	-1.000000e+00	-9.531250e-01	1.330500e+01	2.734375e-01	2.550000e+00	2.240000e-01	-8.275000e-01	-1.062500e-01	8.628125e+00
2.620156e+02	-1.000000e+00	-8.593750e-01	1.585125e+01	2.776562e+00	6.350000e+00	1.680000e-01	-9.485000e-01	-5.765625e-01	1.014687e+01
2.164161e+03	-1.000000e+00	-8.518750e-01	1.109125e+01	2.851562e+00	5.950000e+00	3.055000e-01	-8.540000e-01	-9.062500e-02	1.026562e+01
1.914588e+02	-9.962500e-01	-1.103125e+00	1.277125e+01	3.887500e+00	1.230000e+00	4.075000e-01	-8.335000e-01	4.312500e-01	8.562500e+00
5.371136e+02	-9.962500e-01	-1.093125e+00	1.161625e+01	3.067187e+00	5.410000e+00	2.935000e-01	-6.555000e-01	3.046875e-01	9.153125e+00
3.309183e+02	-9.962500e-01	-1.064375e+00	1.510750e+01	2.851562e+00	4.990000e+00	2.705000e-01	-7.540000e-01	-3.703125e-01	9.156250e+00
2.382258e+02	-9.962500e-01	-8.643750e-01	1.083750e+01	2.101562e+00	1.780000e+00	1.115000e-01	-7.310000e-01	1.265625e-01	1.034375e+01
2.104880e+03	-9.962500e-01	-8.143750e-01	1.005875e+01	1.412500e+00	6.160000e+00	4.935000e-01	-6.060000e-01	-6.562500e-02	1.044375e+01
2.065214e+02	-9.925000e-01	-1.194375e+00	1.222000e+01	2.012500e+00	6.440000e+00	4.105000e-01	-8.855000e-01	-7.031250e-01	8.828125e+00
2.151214e+02	-9.925000e-01	-1.070625e+00	1.273625e+01	1.951562e+00	-3.800000e-01	4.735000e-01	-7.465000e-01	3.109375e-01	9.800000e+00
