# loss | a0 ... a5
4.757141e+02	-1.080889e+00	-6.515556e-01	-9.896813e-01	2.012444e+00	1.411778e+00	-1.402418e+00
2.447960e+02	-1.040957e+00	-6.914879e-01	-1.029614e+00	1.972512e+00	1.371845e+00	-1.362486e+00
9.801579e+01	-1.022847e+00	-7.285247e-01	-1.006277e+00	1.983420e+00	1.330786e+00	-1.321042e+00
4.447532e+01	-1.047587e+00	-7.546267e-01	-9.851110e-01	1.978093e+00	1.300215e+00	-1.310208e+00
2.641156e+01	-1.022101e+00	-7.652559e-01	-9.677465e-01	1.980306e+00	1.284633e+00	-1.302010e+00
2.084992e+01	-1.019557e+00	-7.652232e-01	-9.542373e-01	1.985561e+00	1.275187e+00	-1.299661e+00
1.650145e+01	-9.934659e-01	-7.685636e-01	-9.350609e-01	1.980716e+00	1.267609e+00	-1.310800e+00
1.438510e+01	-9.855401e-01	-7.737802e-01	-9.182993e-01	1.974662e+00	1.262406e+00	-1.322071e+00
1.109779e+01	-1.012225e+00	-7.706983e-01	-8.914814e-01	1.978162e+00	1.261642e+00	-1.335298e+00
8.104233e+00	-9.973025e-01	-7.639001e-01	-8.824248e-01	1.986829e+00	1.260301e+00	-1.341971e+00
7.604521e+00	-9.900723e-01	-7.625957e-01	-8.764528e-01	1.989807e+00	1.259491e+00	-1.341408e+00
7.442808e+00	-1.000850e+00	-7.616104e-01	-8.662871e-01	1.990346e+00	1.259274e+00	-1.343375e+00
6.394118e+00	-9.909511e-01	-7.617158e-01	-8.605086e-01	1.996718e+00	1.257335e+00	-1.340556e+00
6.635638e+00	-9.828904e-01	-7.623755e-01	-8.579314e-01	2.003803e+00	1.255020e+00	-1.334317e+00
5.618371e+00	-9.915575e-01	-7.599324e-01	-8.451370e-01	2.002934e+00	1.255434e+00	-1.342706e+00
5.536886e+00	-9.862252e-01	-7.594294e-01	-8.388075e-01	2.001779e+00	1.255973e+00	-1.346157e+00
5.236042e+00	-9.846435e-01	-7.571141e-01	-8.373249e-01	2.005426e+00	1.254993e+00	-1.343943e+00
5.542761e+00	-9.781510e-01	-7.559999e-01	-8.372654e-01	2.005969e+00	1.255046e+00	-1.343339e+00
5.708469e+00	-9.962416e-01	-7.568294e-01	-8.263386e-01	2.008097e+00	1.254271e+00	-1.342798e+00
5.056426e+00	-9.896617e-01	-7.530551e-01	-8.277252e-01	2.006415e+00	1.254138e+00	-1.342987e+00
5.170680e+00	-9.784882e-01	-7.531469e-01	-8.293802e-01	2.009836e+00	1.252598e+00	-1.338656e+00
5.078202e+00	-9.786408e-01	-7.519335e-01	-8.224732e-01	2.008357e+00	1.254372e+00	-1.343664e+00
6.114800e+00	-9.988595e-01	-7.554801e-01	-8.168046e-01	2.010413e+00	1.252881e+00	-1.339883e+00
6.394594e+00	-9.674593e-01	-7.534334e-01	-8.227000e-01	2.010478e+00	1.253091e+00	-1.334442e+00
