# loss | a0 ... a4
1.004886e+03	2.840000e-01	-8.490000e-01	1.134800e+01	1.830000e+00
2.772257e+03	-8.393964e-02	-1.216940e+00	1.171594e+01	2.197940e+00
1.298942e+02	-1.028458e-01	-8.571029e-01	1.166890e+01	2.542516e+00
2.155223e+02	-1.333790e-01	-8.132644e-01	1.170360e+01	2.546328e+00
1.126761e+02	-1.642226e-01	-8.471878e-01	1.176861e+01	2.431929e+00
6.881728e+01	-1.781739e-01	-8.856040e-01	1.180327e+01	2.356039e+00
6.624853e+01	-1.903208e-01	-8.937117e-01	1.182238e+01	2.323182e+00
6.649378e+01	-1.891315e-01	-8.901274e-01	1.182485e+01	2.307271e+00
6.587717e+01	-1.970195e-01	-8.978957e-01	1.183287e+01	2.289315e+00
7.245369e+01	-1.997299e-01	-9.149568e-01	1.184678e+01	2.246838e+00
6.872389e+01	-1.968475e-01	-8.798551e-01	1.182961e+01	2.281523e+00
6.739678e+01	-1.952718e-01	-8.831660e-01	1.183121e+01	2.262027e+00
6.616765e+01	-2.033225e-01	-8.877236e-01	1.183885e+01	2.240920e+00
6.606030e+01	-2.132420e-01	-8.929946e-01	1.184647e+01	2.221138e+00
6.595751e+01	-2.077126e-01	-8.904604e-01	1.183990e+01	2.212515e+00
6.627039e+01	-2.050848e-01	-8.922200e-01	1.184457e+01	2.175962e+00
6.657484e+01	-2.068834e-01	-8.837861e-01	1.183466e+01	2.190259e+00
6.615062e+01	-2.115557e-01	-8.858069e-01	1.183076e+01	2.180588e+00
6.607679e+01	-2.107984e-01	-8.872395e-01	1.183232e+01	2.162784e+00
6.683015e+01	-2.245711e-01	-8.932284e-01	1.184994e+01	2.126043e+00
6.628696e+01	-2.127519e-01	-8.930293e-01	1.182371e+01	2.139440e+00
6.605185e+01	-2.137668e-01	-8.935376e-01	1.180915e+01	2.144846e+00
6.793892e+01	-2.092939e-01	-8.775410e-01	1.180374e+01	2.136272e+00
6.669527e+01	-2.056519e-01	-8.824185e-01	1.180560e+01	2.101566e+00
6.604981e+01	-2.142778e-01	-8.874709e-01	1.180506e+01	2.093331e+00
6.813036e+01	-2.355689e-01	-8.967258e-01	1.183691e+01	2.038639e+00
6.600268e+01	-2.182632e-01	-8.892317e-01	1.179328e+01	2.076025e+00
6.620436e+01	-2.013495e-01	-8.849995e-01	1.175833e+01	2.109558e+00
6.628546e+01	-2.180858e-01	-8.954486e-01	1.177654e+01	2.062827e+00
6.756371e+01	-2.094235e-01	-8.778809e-01	1.177067e+01	2.036251e+00
6.673499e+01	-2.226959e-01	-8.792497e-01	1.176669e+01	2.044985e+00
