# loss | a0 ... a9
3.558808e+02	-2.000000e+00	-9.240000e-01	1.070400e+01	4.508000e+00	1.440000e-01	4.664000e-01	-6.700000e-01	-1.720000e-01	9.016000e+00
3.627219e+02	-2.000000e+00	-8.120000e-01	1.003200e+01	4.688000e+00	1.980000e+00	2.408000e-01	3.020000e-01	2.960000e-01	9.992000e+00
5.887741e+02	-2.000000e+00	-7.760000e-01	1.174400e+01	2.048000e+00	9.000000e-01	3.224000e-01	-3.880000e-01	-3.880000e-01	9.628000e+00
7.724001e+03	-2.000000e+00	-5.120000e-01	8.608000e+00	2.576000e+00	2.388000e+00	5.480000e-01	-3.040000e-01	-3.400000e-01	9.684000e+00
1.352392e+04	-2.000000e+00	-2.480000e-01	9.616000e+00	2.360000e+00	1.080000e+00	2.432000e-01	-1.480000e-01	-3.520000e-01	9.648000e+00
2.874642e+02	-1.992000e+00	-8.280000e-01	1.068800e+01	3.512000e+00	1.560000e+00	2.504000e-01	-2.440000e-01	1.400000e-01	9.356000e+00
5.023999e+02	-1.992000e+00	-7.520000e-01	1.182400e+01	2.408000e+00	1.500000e+00	2.576000e-01	-5.800000e-02	-5.620000e-01	9.684000e+00
2.750372e+03	-1.992000e+00	-6.120000e-01	1.046400e+01	4.256000e+00	5.400000e-01	5.696000e-01	-6.280000e-01	-8.260000e-01	9.760000e+00
2.305828e+04	-1.992000e+00	-2.960000e-01	1.033600e+01	2.408000e+00	6.480000e-01	6.560000e-01	1.580000e-01	-8.200000e-02	9.932000e+00
6.222386e+04	-1.992000e+00	-8.000000e-03	1.088000e+01	4.628000e+00	5.880000e-01	7.736000e-01	2.180000e-01	-5.740000e-01	9.360000e+00
3.209890e+02	-1.984000e+00	-9.520000e-01	1.150400e+01	3.104000e+00	1.116000e+00	2.528000e-01	-2.680000e-01	4.820000e-01	9.552000e+00
6.580845e+03	-1.984000e+00	-4.320000e-01	8.272000e+00	3.080000e+00	1.380000e+00	5.648000e-01	3.860000e-01	3.560000e-01	9.680000e+00
2.476629e+04	-1.984000e+00	-2.400000e-01	1.124800e+01	2.756000e+00	4.320000e-01	3.944000e-01	3.500000e-01	-1.900000e-01	9.580000e+00
